26,KN/UDU/2017/34/1246Karnataka,UdupiDengue,6300,02-06-17Under Surveillance,"Cases reported from Village Hanumantha, PHC/CHC UHC, Taluk Udupi. District RRT investigated the outbreak. House to house survey done. Out of blood samples tested at MCVR Manipal, 49 found positive for Dengue. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,,,,,34
28,MH/JLN/2017/34/1247Maharashtra,JalnaJapanese Encephalitis,0100,12-08-17Under Surveillance,"Case reported from Village/PHC Kumbhar Pimpalgaon, Block Ghansawangi. District RRT investigated the outbreak. House to house survey done. Out of 19 serum samples tested, 01 serum sample found positive for JE and all 05 blood samples tested negative at Civil Hospital, Jalna. Case treated symptomatically. Health education given.",,,,,,34
29,MH/NAN/2017/34/124 8Maharashtra,NandedAcute Gastroenteritis,2700,14-04-17Under Control,"Cases reported from SC Chorad, PHC Sindhkhed, Taluka Mahur. District RRT investigated the outbreak. House to house survey done. All 15 water samples tested at District Hospital Public Health Lab, Nanded, were found non potable. All cases treated symptomatically. Health education given.",,,,,,34
30,UP/SHJ/2017/34/1249Uttar Pradesh,ShahjahanpurSuspected Diphtheria,0602,05-08-17Under Surveillance,"Cases reported from Village Manorathpur Sahsowari, Block Jalalabad. District RRT investigated the outbreak. House to house survey done. 06 throat swab samples collected sent to KGMC Lucknow result awaited. All cases treated symptomatically. Health education given. Deceased were 2 female children aged 4 and 7 years old.",,,,,,34
31,UK/GAR/2017/34/1250Uttarakhand,PauriGarhwalTyphoid,3500,10-08-17Under Control,"Cases reported from Village Dulmot, PHC Bainjro, Block Birokhal. District RRT investigated the outbreak. House to house survey done. Out of 10 blood samples tested, 04 found positive for Typhoid fever by Typhi Dot &out of 03 water samples tested at DPL Pauri, 01 found non potable. All cases treated symptomatically. Health education given.",,,,,,34
34,WB/MDN/2017/33/1220,Purba Medinipur,Dengue,186,00,31-07-17,Under Surveillance,,"147 Cases were reported in week 33 from Village Dasang, SC Kumarpur, G.P Haur. One more Village Shaharda of SC Kumarpur where 17 people were affected. Out of 14 more serum samples tested from village Shaharda, 2 found positive for Dengue NS1.",,34
35,WB/MDN/2017/33/1221,Purba Medinipur,Dengue,90,00,31-07-17,Under Surveillance,,"65 Cases were reported from Village Mirjapur, SC Amdan. G.P Haur in week 33. District RRT investigated the outbreak. 23 blood and 15 serum samples collected blood samples result awaited and 04 serum samples positive by NS1. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,34
30,BH/JAM/2017/3/1275,BiharJamui,Acute Diarrheal Disease12,0021-08-17,"Under SurveillanceCases reported from Village Dighara, PHC/Block Laxmipur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",,,,,,35
31,CH/CHD/2017/3/1276,ChandigarhChandigarh,Dengue77,0007-08-17,"Under SurveillanceCases reported from Village Manimajra, Khuda Ali Sher. District RRT investigated the outbreak. House to house survey done. All 77 cases were lab confirmed. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,,,,,35
33,CT/BAS/2017/3/1277,ChhattisgarhBaster,Acute Diarrheal Disease26,0514-08-17,"Under ControlCases reported from Village Amlidhar, SHC Chandela Sector Binta. District RRT investigated the outbreak. House to house survey done. Out of 05 water samples tested at NCDC Jagdalpur, 03 found non potable. Deceased were 3 Females (25 yr, 45 yr and 55 yr) and 2 Males (70 yr and 9 yr). All cases treated symptomatically. Health education given.",,,,,,35
34,CT/KOR/2017/3/1278,ChhattisgarhKorba,Fever with rash16,0020-08-17,"Under ControlCases reported from Village Korba, SHC Basin, PHC Kudmura, Block Korba. District RRT investigated the outbreak. House to house survey done. 06 blood samples sent to for testing, result awaited. All cases treated symptomatically. Health education given.",,,,,,35
35,KN/TUM/2017/3/1279,KarnatakaTumkur,Dengue and Chikungunya15,0023-08-17,"Under SurveillanceCases reported from Village Rangapura Gollarahatti. PHC Badavanahalli, Taluk Madhugiri. District RRT investigated the outbreak. House to house survey done. Out of 02 serum samples tested at SSL Tumkur, 1 found positive for Dengue and Chikungunya. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,,,,,35
36,MH/SIN/2017/3/1280,MaharashtraSindhudurg,Vivax Malaria11,0023-08-17,"Under SurveillanceCases reported from Village Phonda No. 1, SC Phonda, Block Kankavali. District RRT investigated the outbreak. House to house fever survey done. Out of 220 PBS examined, at DMO lab, 11 were found positive for MP (PV). All cases treated locally. Source reduction activities undertaken. Health education given.",,,,,,35
37,MN/IMP/2017/3/1281,ManipurImphal West,Dengue164,0004-06-17,"Under SurveillanceCases reported from Village Bishnupur, PHC/Block Imphal West. District RRT investigated the outbreak. House to house survey done. Out of 116 blood samples tested at SRL JNIMS Manipur, 06 found positive for Dengue. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,,,,,35
38,OR/NAB/2017/3/1282,OdishaNawarangpur,Chickenpox26,0018-08-17,"Under ControlCases reported from Village JN Vidyalaya Khatiguda, SC Manchagam, CHC/Block Tentulikhunti. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",,,,,,35
40,RJ/PGR/2017/3/1283,RajasthanPratapgarh,Scrub Typhus17,0022-08-17,"Under SurveillanceCases reported from Village/SC/PHC Karunda, Block Chhoti. District RRT investigated the outbreak. House to house survey done. Out of 07 serum samples tested at RNT Medical College Udaipur, 2 were positive for Scrub Typhus. All cases treated symptomatically. Health education given.",,,,,,35
41,UP/GHP/2017/3/1284,Uttar PradeshGhazipur,Food Poisoning11,0022-08-17,"Under SurveillanceCases reported from Village Kurtha, CHC Subhakarpur, Block Sadar. District RRT investigated the outbreak. House to house survey done. Health camp organized in the school and all cases treated symptomatically. Health education given.",,,,,,35
42,UP/JLA/2017/3/1285,Uttar PradeshJalaun,Suspected Measles21,0004-08-17,"Under SurveillanceCases reported from Village Kansiram Colony, Block Orai. District RRT investigated the outbreak. House to house survey done. 08 samples collected sent to SPGI Lucknow result awaited. All cases treated symptomatically. Health education given.",,,,,,35
44,WB/BRB/2017/31/1158,BirbhumDengue,38300,23-07-17Under Control,"340 cases were reported from Village Ward No. 07 (Paschim Para) Birbhum, Block Dubrajpur in week 31. Cases have increased to 383 in current week. Out of 149 blood samples tested, 83were Dengue positive. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,,,,,35
45,MN/CHR/2017/30/1119,Imphal WestJE,17100,02-06-17Under Surveillance,"38 Cases were reported from District Imphal West in 30th week. Cases have increased to 171 in current week. Out of 54 blood samples tested at SRL JNIMS Manipur, 09 found positive for JE. All cases treated symptomatically. Health education given.",,,,,,35
11,OR/KLN/2017/36/1297,OdishaKalahandi,Shigellosis,28,00,05-09-17,08-09-17,Under Surveillance,"Cases reported from Village Latkabahali, SC Adhamunda under, CHC Kalahandi. District RRT",treated,36
12,OR/KLN/2017/36/1298,OdishaKalahandi,Food Poisoning,07,02,05-09-17,07-09-17,Under Control,"Cases reported from Village Bordijhola Under Kerpai, SC Rampur, CHC Kalahandi. District RRT investigated the outbreak. House to house",,36
13,PB/LDH/2017/36/1299,PunjabLudhiana,Hepatitis E,63,00,08-09-17,08-09-17,Under Surveillance,Cases Chandigarh,"reported Opposite Veer palace, Block- Urban Ludhiana road, investigated the outbreak. House to house survey done. Out of 06 Blood samples tested at CMC Ludhiana, 05 found positive for Hepatitis E. All cases treated symptomatically. Chlorination done. Health education given.from Jeevan Nagar, Jamalpur, Ludhiana. DistrictRRT",36
14,PB/MNS/2017/36/1300,PunjabMansa,Mumps,10,00,05-09-17,06-09-17,Under Surveillance,CHC,"Cases reported from Village Sandli, SC Malko, outbreak. House to house survey done. Out of 10 blood samples tested at GMC Patiala, 08 found positive for Mumps IgM by ELISA. All cases treated symptomatically. Health education given.Boha. District RRT investigatedthe",36
15,PB/NWS/2017/36/1301,PunjabNawanshahr,Mumps,05,00,05-09-17,05-09-17,Under Surveillance,,Cases reported from Village Toor Colony Near Saloh. District RRT House to house survey done. Two blood samples tested at SBS Nagar found negative for Mumps IgM ELISA. All cases treated symptomatically. Health education given.investigatedthe outbreak.,36
16,TN/PER/2017/36/1302,Tamil NaduPeramballur,Food Borne Illness,11,00,04-09-17,04-09-17,Under Surveillance,,"Cases reported from Village/HSC Vrnbavur, PHC Neikuppai, Block Veppanthattai. District RRT investigated the outbreak. House to house survey done. Health camp organized and all cases treated symptomatically. Health education given.",36
24,AS/LKM/2017/36/1308,AssamLakhimpur,Acute Diarrheal Disease,08,00,28-08-17,Under Surveillance,,"Cases reported from Village Nadika No-1 and 2 no. Islampur, PHC Meneha. District RRT investigated the outbreak. House to house survey done. All 07 stool samples tested at DPHL, Lakhimpur showed growth of E. Coli and 02 water samples tested non potable. All cases treated symptomatically. Health education given.",,36
25,AS/MAR/2017/36/1309,AssamMarigaon,Scrub Typhus,02,00,17-08-17,Under Surveillance,,"Cases reported from Village Pakhoriduba Under Jhargaon, PHC Gandhaiati. District RRT investigated the outbreak. House to house survey done. One serum sample tested at MCVR Manipal found positive for Scrub Typhus by IgM ELISA. All cases treated symptomatically. Health education given.",,36
26,BH/NAW/2017/36/131 0,BiharNawada,Acute Diarrheal Disease,14,00,30-08-17,Under Control,,"Cases reported from Village Belkhunda, SC/PHC/Block Pakribawawan. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",,36
27,HP/SLN/2017/36/1311,Himachal PradeshSolan,Dengue,10,00,25-08-17,Under Control,,"Cases reported from Village MC Parwanoo and Taksal Panchayat. District RRT investigated the outbreak. House to house survey done. Out of 10 serum samples tested, 03 samples were found IgM positive and 07 samples NS1 positive. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,36
28,KN/CKR/2017/36/1312,KarnatakaChikkaballapur,Dengue,95,00,31-07-17,Under Control,,"Cases reported from 2 Villages of, Taluk Sidlaghata. Details are as follows: District RRT investigated the outbreak. House to house survey",,36
30,KN/TUM/2017/36/1313,KarnatakaTumkur,Dengue And Chikungunya,32,00,17-08-17,Under Surveillance,,"Cases reported from Village B H Kaval And Sopanahalli, PHC/CHC Adalagere, Taluk Gubbi. District RRT investigated the outbreak. House to house survey done. 02 serum samples tested at DPHL lab Tumkur found positive for Dengue And",,36
31,MH/SGL/2017/36/1314,MaharashtraSangli,Dengue,11,00,16-08-17,Under Surveillance,,"Cases reported from Village/SC Walwa, PHC/Block Walwa. District RRT investigated the outbreak. House to house survey done. Out of 06 samples tested at Sentinal Laboratory Govt Medical College Miraj, 03 were positive for Dengue. All cases treated symptomatically. Source undertaken. Health education given.",reduction activities,36
32,SK/WES/2017/36/1315,SikkimWest Sikkim,Scrub Typhus,29,02,24-07-17,Under Surveillance,,Cases reported from scattered areas of West District Gyalshing.,,36
33,UP/SMN/2017/36/1316,Uttar PradeshAmethi,Suspected Measles,14,00,10-08-17,Under Surveillance,,"Cases reported from Village Bibiyapur, SC Pidhi, Tehsil Tiloi, Block Bahadurpur. District RRT investigated the outbreak. House to house survey done. Out of 8 instant kit tests, 6 were found positive. Serum samples of 8 cases have been sent to SGPGI for confirmation. Result awaited. All cases symptomatically. Health education given.",treated,36
34,UP/HRD/2017/36/1317,Uttar PradeshHardoi,Suspected Measles,35,00,07-08-17,Under Surveillance,,"Cases reported from Village Aurani, SC Karanpur Matani, PHC/Block Santi. District RRT investigated the outbreak. Age group of affected cases was: House to house survey done. 08 serum samples collected sent",,36
35,UP/JLA/2017/36/1318,Uttar PradeshJalaun,Suspected Measles,26,00,02-08-17,Under Surveillance,,Cases reported from 2 villages of Block Kadaura. Details are as follows,,36
40,JK/JMU/2017/31/1131,Jammu,Chickenpox,14,00,05-09-17,Under Surveillance,,"11 Cases were reported in week 31 from SOS Balgram, Orphanage, Village Channi Himmat Jammu. Cases have increased to 14 in current week. District RRT investigated the outbreak. Children affected were in the age group of 7-13 years. All cases treated symptomatically. Health education given.",,36
